SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,33193 Lake Garrison St,Fremont,CA,94555,1490000,4,2.0,FREMONT,1629,3440,1969,4,915,,Active,September-30-2023 01:00 PM,September-30-2023 03:00 PM,https://www.redfin.com/CA/Fremont/33193-Lake-Garrison-St-94555/home/1944067,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039021,N,Y,37.5845816,-122.0542139
MLS Listing,,Single Family Residential,2717 Meadowlark Dr,Union City,CA,94587,1098888,3,2.0,UNION CITY,1392,7086,1975,4,789,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Union-City/2717-Meadowlark-Dr-94587/home/22962686,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040106,N,Y,37.5891782,-122.041412
MLS Listing,,Single Family Residential,41102 Saint Anthony Dr,Fremont,CA,94539,1699999,3,2.0,MISSION SAN JOSE,1749,10080,1957,6,972,,Active,September-29-2023 03:00 PM,September-29-2023 06:00 PM,https://www.redfin.com/CA/Fremont/41102-Saint-Anthony-Dr-94539/home/807313,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040079,N,Y,37.5481792,-121.9410671
MLS Listing,,Multi-Family (2-4 Unit),36933 Niles Blvd,Fremont,CA,94536,1425000,2,,Fremont,2216,7950,1950,7,643,,Active,,,https://www.redfin.com/CA/Fremont/36933-Niles-Blvd-94536/home/643237,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41040000,N,Y,37.5778524,-121.9850215
MLS Listing,,Condo/Co-op,47112 Warm Springs Blvd #320,Fremont,CA,94539,699000,2,2.0,REDWOOD SQUARE,1051,119490,1982,7,665,450,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Fremont/47112-Warm-Springs-Blvd-94539/unit-320/home/2009778,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039977,N,Y,37.4857209,-121.9263224
MLS Listing,,Single Family Residential,1035 Barry Way,Fremont,CA,94536,1580000,4,2.0,FREMONT,1724,6000,1964,7,916,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/1035-Barry-Way-94536/home/1736996,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038808,N,Y,37.5641635,-121.9768816
MLS Listing,,Single Family Residential,34478 Benedick Ln,Fremont,CA,94555,1395000,3,2.5,ARDENWOOD,1373,3067,1986,7,1016,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/34478-Benedick-Ln-94555/home/1273864,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038653,N,Y,37.5686719,-122.0447419
MLS Listing,,Single Family Residential,5445 Sunstar Cmn,Fremont,CA,94555,1388000,4,2.5,FREMONT,1642,3321,1989,8,845,65,Active,,,https://www.redfin.com/CA/Fremont/5445-Sunstar-Cmn-94555/home/1805980,MLSListings,ML81942814,N,Y,37.5613625,-122.0565312
MLS Listing,,Townhouse,5510 Cosmos Cmn Unit C,Fremont,CA,94538,699000,2,2.0,STEVENSON AREA,850,43695,1994,8,822,335,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/5510-Cosmos-Cmn-94538/unit-C/home/187623669,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039829,N,Y,37.521003,-121.9834578
MLS Listing,,Single Family Residential,49042 Feather Grass Ter,Fremont,CA,94539,1525000,3,2.5,WARM SPRINGS,1785,1680,2010,8,854,99,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/49042-Feather-Grass-Ter-94539/home/22652006,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039627,N,Y,37.4603658,-121.9174196
MLS Listing,,Single Family Residential,4522 San Juan Ave,Fremont,CA,94536,1375000,3,2.0,CABRILLO AREA,1178,5919,1954,8,1167,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/4522-San-Juan-Ave-94536/home/1736588,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039608,N,Y,37.55798,-122.0229656
MLS Listing,,Other,36341 Mission Blvd,Fremont,CA,94536,4950000,,,FREMONT,,34276,,9,,,Active,,,https://www.redfin.com/CA/Fremont/36341-Mission-Blvd-94536/home/17519214,MLSListings,ML81942637,N,Y,37.580875,-121.99155
MLS Listing,,Townhouse,37988 Luma Ter,Newark,CA,94560,1170000,3,3.0,NEWARK,1540,13501,2015,9,760,313,Active,September-30-2023 02:00 PM,September-30-2023 04:30 PM,https://www.redfin.com/CA/Newark/37988-Luma-Ter-94560/home/108578031,MLSListings,ML81942590,N,Y,37.5360774,-122.015252
MLS Listing,,Single Family Residential,41744 Chadbourne Dr,Fremont,CA,94539,1799888,3,2.0,MISSION RANCH,1470,6468,1960,9,1224,,Active,,,https://www.redfin.com/CA/Fremont/41744-Chadbourne-Dr-94539/home/2020892,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039080,N,Y,37.5381635,-121.9441554
MLS Listing,,Condo/Co-op,3300 Wolcott #104,Fremont,CA,94538,649999,2,2.0,FREMONT,1013,,1983,9,642,459,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/3300-Wolcott-Cmn-94538/unit-104/home/1538183,MLSListings,ML81942561,N,Y,37.537752,-121.957878
MLS Listing,,Single Family Residential,2800 Pinnacles Ter,Fremont,CA,94538,1398000,4,3.5,CENTRAL PARK,2093,1984,2013,11,668,150,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/2800-Pinnacles-Ter-94538/home/40627568,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41036226,N,Y,37.5393276,-121.9550238
MLS Listing,,Single Family Residential,3230 Dollinger Ct,Fremont,CA,94536,1599000,4,2.0,PARKMONT VILLAGE,1676,6715,1965,12,954,25,Active,,,https://www.redfin.com/CA/Fremont/3230-Dollinger-Ct-94536/home/1951969,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039445,N,Y,37.5590951,-121.9968018
MLS Listing,,Multi-Family (2-4 Unit),37167 Mission Blvd,Fremont,CA,94536,960000,2,,Fremont,1662,3348,1942,13,578,,Active,,,https://www.redfin.com/CA/Fremont/37167-Mission-Blvd-94536/home/1697343,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039428,N,Y,37.5785079,-121.9812173
MLS Listing,,Townhouse,3551 Gilman Cmn,Fremont,CA,94538,1520000,3,2.5,LIBERTY COMMONS,1935,1299,1999,13,786,265,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/3551-Gilman-Cmn-94538/home/1865361,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039417,N,Y,37.5473686,-121.9776813
MLS Listing,,Single Family Residential,3248 Bruce Dr,Fremont,CA,94539,2899000,4,4.0,MISSION,2704,8955,1955,14,1072,,Active,October-1-2023 02:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Fremont/3248-Bruce-Dr-94539/home/1737740,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039323,N,Y,37.5321881,-121.9517993
MLS Listing,,Single Family Residential,3770 Union St,Fremont,CA,94538,1265000,3,2.0,IRVINGTON DIST.,1450,5000,1951,14,872,,Active,,,https://www.redfin.com/CA/Fremont/3770-Union-St-94538/home/1943829,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039320,N,Y,37.5341286,-121.9577316
MLS Listing,,Single Family Residential,3742 Union St,Fremont,CA,94538,1265000,2,1.0,IRVINGTON DIST.,1035,7200,1951,14,1222,,Active,,,https://www.redfin.com/CA/Fremont/3742-Union-St-94538/home/1336418,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039318,N,Y,37.5342303,-121.9576428
MLS Listing,,Condo/Co-op,39993 Fremont Blvd #103,Fremont,CA,94538,495000,1,1.0,FREMONT,922,,1987,14,537,620,Active,,,https://www.redfin.com/CA/Fremont/39993-Fremont-Blvd-94538/unit-103/home/171737031,MLSListings,ML81942061,N,Y,37.5405731,-121.9741937
MLS Listing,,Condo/Co-op,4514 Merced Cmn,Fremont,CA,94536,620000,2,2.0,,1050,1050,1973,14,590,578,Active,,,https://www.redfin.com/CA/Fremont/4514-Merced-Cmn-94536/home/179648075,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038806,N,Y,37.552466,-122.013394
MLS Listing,,Condo/Co-op,2339 Kinetic Cmn #112,Fremont,CA,94539,1199900,3,2.0,WARM SPRINGS,1612,,2020,14,744,643,Active,,,https://www.redfin.com/CA/Fremont/2339-Kinetic-Cmn-94539/unit-112/home/187495708,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039255,N,Y,37.504719,-121.9346922
MLS Listing,,Single Family Residential,1851 Napa Ct,Fremont,CA,94539,4288800,6,4.0,FREMONT,5359,17584,1988,15,800,165,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/1851-Napa-Ct-94539/home/1753905,MLSListings,ML81941992,N,Y,37.5053554,-121.9082639
MLS Listing,,Single Family Residential,44164 Glendora Dr,Fremont,CA,94539,2779000,4,3.0,FREMONT,2254,7013,1988,15,1233,72,Active,September-30-2023 02:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/44164-Glendora-Dr-94539/home/1084093,MLSListings,ML81941966,N,Y,37.5149221,-121.9296413
MLS Listing,,Townhouse,36021 Vallee Ter,Fremont,CA,94536,849888,2,2.5,NILES,1213,1500,1983,15,701,515,Active,,,https://www.redfin.com/CA/Fremont/36021-Vallee-Ter-94536/home/1785910,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039169,N,Y,37.5815788,-121.9937254
MLS Listing,,Condo/Co-op,39951 Fremont Blvd #124,Fremont,CA,94538,649900,2,2.0,PARK REGENCY,1146,148975,1987,15,567,661,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/39951-Fremont-Blvd-94538/unit-124/home/1534202,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039141,N,Y,37.5411134,-121.974638
MLS Listing,,Condo/Co-op,36830 San Pedro Dr #10,Fremont,CA,94536,599888,2,2.0,FREMONT,960,,1982,15,625,555,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/36830-San-Pedro-Dr-94536/unit-10/home/1052205,MLSListings,ML81941894,N,Y,37.5508966,-122.0214483
MLS Listing,,Single Family Residential,3094 Dickens Ct,Fremont,CA,94536,1879888,4,2.5,BROOKVALE,1980,7552,1972,15,949,,Active,,,https://www.redfin.com/CA/Fremont/3094-Dickens-Ct-94536/home/1306972,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039124,N,Y,37.5659938,-122.0075324
MLS Listing,,Condo/Co-op,37226 Yolo Ter,Fremont,CA,94536,599000,2,2.0,FREMONT,1052,,1973,15,569,578,Active,,,https://www.redfin.com/CA/Fremont/37226-Yolo-Ter-94536/home/1048768,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41039095,N,Y,37.552472,-122.013412
MLS Listing,,Condo/Co-op,38848 Cherry Glen Cmn,Fremont,CA,94536,899998,2,2.0,ORCHARD,1168,13244,1987,17,771,425,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/38848-Cherry-Glen-Cmn-94536/home/187443230,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038836,N,Y,37.5621806,-121.9702127
MLS Listing,,Single Family Residential,38182 Hamlin St,Fremont,CA,94536,1899900,5,3.0,FREMONT,2483,7000,1959,21,765,30,Active,,,https://www.redfin.com/CA/Fremont/38182-Hamlin-St-94536/home/1403826,MLSListings,ML81941266,N,Y,37.537209,-122.0112724
MLS Listing,,Single Family Residential,40991 Valero Dr,Fremont,CA,94539,1788800,4,2.0,MISSION,1583,5493,1971,21,1130,37,Active,,,https://www.redfin.com/CA/Fremont/40991-Valero-Dr-94539/home/1542589,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038512,N,Y,37.5386364,-121.9534658
MLS Listing,,Condo/Co-op,5305 Tacoma Cmn,Fremont,CA,94555,799000,2,2.0,ARDENWOOD FREMONT,1100,89734,1989,21,726,358,Active,,,https://www.redfin.com/CA/Fremont/5305-Tacoma-Cmn-94555/home/185958247,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41030341,N,Y,37.5605001,-122.05097
MLS Listing,,Single Family Residential,38887 Stillwater Cmn,Fremont,CA,94536,1550000,4,3.0,ORCHARDS,1563,5000,1987,22,992,93,Active,October-1-2023 01:00 PM,October-1-2023 04:00 PM,https://www.redfin.com/CA/Fremont/38887-Stillwater-Cmn-94536/home/1076913,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038406,N,Y,37.5629761,-121.9688066
MLS Listing,,Single Family Residential,1585 Vinehill Cir,Fremont,CA,94539,3999000,5,5.5,VINEYARD HEIGHTS,4791,18421,1996,22,835,172,Active,,,https://www.redfin.com/CA/Fremont/1585-Vinehill-Cir-94539/home/1393560,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038378,N,Y,37.5062219,-121.9112424
MLS Listing,,Single Family Residential,4531 Portola Dr,Fremont,CA,94536,1499888,3,2.0,CABRILLO,1580,5953,1953,22,949,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/4531-Portola-Dr-94536/home/1696803,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038318,N,Y,37.556684,-122.0204981
MLS Listing,,Condo/Co-op,38396 Redwood Ter,Fremont,CA,94536,949990,2,2.5,PARKMONT,1400,33736,1986,24,679,385,Active,September-30-2023 12:00 PM,September-30-2023 03:00 PM,https://www.redfin.com/CA/Fremont/38396-Redwood-Ter-94536/home/187345339,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41038094,N,Y,37.566182,-121.977391
MLS Listing,,Single Family Residential,44819 S Grimmer Blvd #1000,Fremont,CA,94538,1295000,3,3.0,FREMONT,1776,15011,2019,25,729,434,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/44819-S-Grimmer-Blvd-94538/unit-1000/home/175930779,MLSListings,ML81938721,N,Y,37.5025983,-121.9478101
MLS Listing,,Single Family Residential,41461 Denise St,Fremont,CA,94539,2250000,4,3.0,FREMONT,2107,6300,1955,25,1068,,Active,September-30-2023 02:00 PM,September-30-2023 05:00 PM,https://www.redfin.com/CA/Fremont/41461-Denise-St-94539/home/1790338,MLSListings,ML81940699,N,Y,37.5367555,-121.9496453
MLS Listing,,Single Family Residential,34363 Grand Canyon Dr,Union City,CA,94587,1688800,5,3.5,PARK RIDGE,2320,3510,2000,29,728,,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Union-City/34363-Grand-Canyon-Dr-94587/home/1935732,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037745,N,Y,37.5883648,-122.0054815
MLS Listing,,Condo/Co-op,3827 Heart Cmn,Fremont,CA,94538,975000,2,2.5,LOCALE @ STATE STREET,1290,,2019,29,756,750,Active,,,https://www.redfin.com/CA/Fremont/3827-Heart-Cmn-94538/home/168824333,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037671,N,Y,37.548849,-121.985193
MLS Listing,,Townhouse,3686 Gainsborough Ter,Fremont,CA,94555,849999,3,1.5,NORTH GATE,1166,901,1970,29,729,351,Active,September-30-2023 01:00 PM,September-30-2023 04:00 PM,https://www.redfin.com/CA/Fremont/3686-Gainsborough-Ter-94555/home/1132560,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037647,N,Y,37.5765316,-122.0368085
MLS Listing,,Condo/Co-op,3418 Inspiration Way #302,Fremont,CA,94538,1116691,2,2.0,WARM SPRINGS,1335,,2023,29,836,600,Active,,,https://www.redfin.com/CA/Fremont/3418-Inspiration-WAY-94538/unit-302/home/175779228,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037642,N,Y,37.504289,-121.945179
MLS Listing,,Single Family Residential,34247 Perry Rd,Union City,CA,94587,1495000,3,2.0,ALVARADO NILES,1794,8000,1969,30,833,,Active,,,https://www.redfin.com/CA/Union-City/34247-Perry-Rd-94587/home/1580272,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037623,N,Y,37.5848425,-122.0294364
